chr	start	end	cnv	num.intra.bin	num.inter.bin	gini	log2ratio	eta	pred
chr1	0	1000000	1.058238290802581	1	0		-1.0		0.0
chr1	1000000	2000000	1.400149382662125	2	6	0.8550724309903395	1.2224	-2.4793066893143223	0.07732165051713608
chr1	2000000	3000000	1.4174417732988536	2	6	0.8115941717874409	1.2224	-2.0085740933675176	0.11830563235641432
chr1	3000000	4000000	0.5414621838084201	1	4	0.89130429657609	1.3219	-2.923194258510226	0.051018826015211224
chr1	4000000	5000000	0.4411347238795464	1	0		-1.0		0.0
chr1	5000000	6000000	0.3545440550215204	1	2	0.9130433732608817	0.585	-3.9154355682015005	0.019542349592825404
chr1	6000000	7000000	0.4368119854520444	1	2	0.9130433732608817	0.585	-3.9008637052259276	0.019823516509108182
chr1	7000000	8000000	0.7216995248888987	1	4	0.826086909021742	1.3219	-2.189764918824719	0.10067337540368022
chr1	8000000	9000000	0.6138940607390349	1	3	0.8695651507246428	1.0	-2.993361886154087	0.0477266635295024
chr1	9000000	10000000	0.4750166049845337	1	4	0.826086909021742	1.3219	-2.2334590981780735	0.09678583034329725
chr1	10000000	11000000	0.9411304546356468	1	1	0.9565215191304853	0.0	-4.854993991734655	0.007729174674022369
chr1	11000000	12000000	0.1603793968784663	1	1	0.9565215191304853	0.0	-4.993286001417325	0.0067376341239238765
chr1	12000000	13000000	0.3211089783730783	1	4	0.826086909021742	1.3219	-2.2607202780101314	0.09442875856470745
chr1	13000000	14000000	0.7172861639804204	2	1	0.9565215191304853	-0.585	-5.470433056617523	0.004191764002376831
chr1	14000000	15000000	2.1494578198675764	2	7	0.7701863100976052	1.415	-1.2439468875866115	0.2237497201062979
chr1	15000000	16000000	0.6924831712496111	1	3	0.8695651507246428	1.0	-2.979441641123742	0.0483633203222208
chr1	16000000	17000000	0.520266886864174	1	1	0.9565215191304853	0.0	-4.929540248202791	0.007177931245974932
chr1	17000000	18000000	1.80846644067728	1	5	0.7826086596521756	1.585	-1.2706417670972154	0.21914741193772208
chr1	18000000	19000000	0.2394586080894423	1	0		-1.0		0.0
chr1	19000000	20000000	0.8863783118288744	1	3	0.9275361607729522	1.0	-3.5686571045919795	0.027420601522228912
chr1	20000000	21000000	0.737118685111493	3	1	0.9565215191304853	-1.0	-5.8753867507784046	0.0027998469482628362
chr1	21000000	22000000	0.3876003197736541	1	1	0.9565215191304853	0.0	-4.9530390651411285	0.007012393739481719
chr1	22000000	23000000	0.553121058838502	2	0		-1.585		0.0
chr1	23000000	24000000	0.5091294573803089	1	7	0.6956521510559014	2.0	-0.15698353240928675	0.4608345161730282
chr1	24000000	25000000	0.4503395296893893	1	1	0.9565215191304853	0.0	-4.9419262637700045	0.007090200080307975
chr1	25000000	26000000	0.6552157639813094	1	0		-1.0		0.0
chr1	26000000	27000000	1.0072893577935962	1	5	0.8521738738434801	1.585	-2.1608232070376694	0.10332415783612298
chr1	27000000	28000000	0.1565034921272197	1	0		-1.0		0.0
chr1	28000000	29000000	0.1388606902409623	1	1	0.9565215191304853	0.0	-4.997097543082374	0.00671217427602046
chr1	29000000	30000000	0.5833800754388592	1	3	0.8695651507246428	1.0	-2.9987667335874173	0.04748161914188174
chr1	30000000	31000000	0.6138845460310405	1	2	0.9130433732608817	0.585	-3.8694993925953813	0.02044220923340494
chr1	31000000	32000000	0.3135966426001073	1	3	0.9275361607729522	1.0	-3.6701121424815035	0.024840827483603518
chr1	32000000	33000000	0.419145123149947	1	1	0.9565215191304853	0.0	-4.947451632103914	0.007051407629000221
chr1	33000000	34000000	0.5838486886333181	1	3	0.8695651507246428	1.0	-2.9986837295878948	0.0474853733143201
chr1	34000000	35000000	0.7617347039268862	1	1	0.9565215191304853	0.0	-4.886769803816566	0.00748924539825246
chr1	35000000	36000000	0.7485533399312403	1	2	0.9130433732608817	0.585	-3.845645927441586	0.020925362719026182
chr1	36000000	37000000	0.2624865773390494	1	2	0.9130433732608817	0.585	-3.931741423273407	0.01923235756504175
chr1	37000000	38000000	0.2291430669159782	1	1	0.9565215191304853	0.0	-4.981106106138078	0.006819636534159529
chr1	38000000	39000000	0.2875727390446925	1	1	0.9565215191304853	0.0	-4.970756639808834	0.006890093801452582
chr1	39000000	40000000	1.3867908133634077	1	5	0.7826086596521756	1.585	-1.3453318611496687	0.20663460330447123
chr1	40000000	41000000	0.3183232893879748	1	1	0.9565215191304853	0.0	-4.96530989034424	0.0069274641190343825
chr1	41000000	42000000	0.6599270259835937	2	4	0.89130429657609	0.737	-3.477902744300586	0.029947546504897886
chr1	42000000	43000000	0.2681405862986996	1	0		-1.0		0.0
chr1	43000000	44000000	0.1466012762917881	2	1	0.9565215191304853	-0.585	-5.5715166981058895	0.0037902845483520583
chr1	44000000	45000000	0.6843079522512343	2	0		-1.585		0.0
chr1	45000000	46000000	0.495282544556102	2	1	0.9565215191304853	-0.585	-5.509755868135972	0.004030782327382011
chr1	46000000	47000000	0.2794464281962066	2	2	0.9130433732608817	0.0	-4.504527598558763	0.010937853474503122
chr1	47000000	48000000	1.0951467865816884	1	4	0.89130429657609	1.3219	-2.825121824682439	0.05598164055971432
chr1	48000000	49000000	0.7098489432096176	1	1	0.9565215191304853	0.0	-4.895960167444273	0.007421240280005614
chr1	49000000	50000000	0.3882448656013744	2	3	0.8695651507246428	0.415	-3.6091206481615137	0.02636188049097284
chr1	50000000	51000000	0.4811389119811844	1	0		-1.0		0.0
chr1	51000000	52000000	0.3511131958738049	1	2	0.9130433732608817	0.585	-3.916043265625361	0.01953070923807687
chr1	52000000	53000000	0.3528221043248574	1	3	0.8695651507246428	1.0	-3.039604750849035	0.04566839375278174
chr1	53000000	54000000	1.088138657332753	1	3	0.8695651507246428	1.0	-2.9093604138634284	0.051692779396899945
chr1	54000000	55000000	0.8339090354740044	1	3	0.9275361607729522	1.0	-3.577950824532052	0.027173835557845142
chr1	55000000	56000000	0.7466402160664782	1	2	0.9130433732608817	0.585	-3.845984793129184	0.020918421337935356
chr1	56000000	57000000	0.6022463885695846	1	1	0.9565215191304853	0.0	-4.915019473711377	0.007282156236623705
chr1	57000000	58000000	0.3784499507003347	1	2	0.9130433732608817	0.585	-3.911201191156678	0.019623647420221973
chr1	58000000	59000000	0.5284162564634629	2	2	0.9130433732608817	0.0	-4.46042834623071	0.011425364018072983
