chr	start	end	cnv	num.intra.bin	num.inter.bin	gini	log2ratio	eta	pred
chr1	0	1000000	1.2888525677520954	1	0		-1.0		0.0
chr1	1000000	2000000	1.5870679436776158	2	2	0.9130433732608817	0.0	-4.272912661270439	0.013749435697103027
chr1	2000000	3000000	0.693573876723828	1	0		-1.0		0.0
chr1	3000000	4000000	0.6917839829715136	1	2	0.9130433732608817	0.585	-3.855701307302237	0.020720342571845633
chr1	4000000	5000000	0.3634168859426312	1	1	0.9565215191304853	0.0	-4.957322601656759	0.006982629431735617
chr1	5000000	6000000	0.3759830094735781	2	1	0.9565215191304853	-0.585	-5.53088702421556	0.003946833500435114
chr1	6000000	7000000	0.8228820162527835	2	7	0.6956521510559014	1.415	-0.6771997372247922	0.3368865785210103
chr1	7000000	8000000	1.85634876783188	1	8	0.728260848627718	2.1699	-0.10188180288815296	0.4745515581645919
chr1	8000000	9000000	1.2890301650364986	1	3	0.8695651507246428	1.0	-2.873777125115361	0.053465181626135484
chr1	9000000	10000000	0.870240623964671	1	3	0.8695651507246428	1.0	-2.9479560156765556	0.04983320491867694
chr1	10000000	11000000	1.4498016922293822	1	7	0.6956521510559014	2.0	0.009634818622681784	0.50240868602256
chr1	11000000	12000000	1.1220015452490202	3	1	0.9565215191304853	-1.0	-5.807213645289784	0.0029967859022714486
chr1	12000000	13000000	1.602941699821872	1	7	0.6956521510559014	2.0	0.03676003248229698	0.5091889733889086
chr1	13000000	14000000	1.580642435542964	1	2	0.9130433732608817	0.585	-3.6982605705805414	0.02416801004166142
chr1	14000000	15000000	1.4589365810516923	1	7	0.819875749458741	2.0	-1.32494614994709	0.209996560050426
chr1	15000000	16000000	1.6935652192679505	1	3	0.8695651507246428	1.0	-2.802123087530754	0.05720955601859163
chr1	16000000	17000000	1.0966967313061056	3	1	0.9565215191304853	-1.0	-5.8116958083813905	0.0029834238604995195
chr1	17000000	18000000	1.614272809330649	2	2	0.9130433732608817	0.0	-4.268093947921382	0.013814932662562727
chr1	18000000	19000000	1.0447782778248698	2	4	0.826086909021742	0.737	-2.7082307781760857	0.062489420147940795
chr1	19000000	20000000	1.2299355365137967	1	6	0.8115941717874409	1.8074	-1.4659962696684365	0.18755192414610258
chr1	20000000	21000000	0.3922617713084233	1	2	0.9130433732608817	0.585	-3.908754746274803	0.019670768850855797
chr1	21000000	22000000	0.8992244111224128	1	3	0.8695651507246428	1.0	-2.942822207487075	0.05007685255189235
chr1	22000000	23000000	1.365708690869052	1	3	0.8695651507246428	1.0	-2.8601952960143544	0.054156695816300414
chr1	23000000	24000000	0.1426151072933632	1	2	0.9130433732608817	0.585	-3.952973884416469	0.01883592247419636
chr1	24000000	25000000	0.4892064255318256	1	3	0.8695651507246428	1.0	-3.0154474196721823	0.04673286899903364
chr1	25000000	26000000	0.6537333768961031	1	1	0.9565215191304853	0.0	-4.905899743398573	0.00734838103923289
chr1	26000000	27000000	0.591049661853265	1	1	0.9565215191304853	0.0	-4.917002715135238	0.0072678331345363955
chr1	27000000	28000000	0.6517311563651584	1	4	0.826086909021742	1.3219	-2.202158198604783	0.09955684951936322
chr1	28000000	29000000	0.5917362434185165	2	2	0.9130433732608817	0.0	-4.449212673626629	0.011552739722786875
chr1	29000000	30000000	1.3199875550914073	3	5	0.8521738738434801	0.585	-3.08969273466865	0.043534427437715746
chr1	30000000	31000000	1.1324714062320518	2	2	0.9130433732608817	0.0	-4.353433933875211	0.012699222840093139
chr1	31000000	32000000	1.4892759353359728	1	4	0.89130429657609	1.3219	-2.755310952812059	0.059787407345759436
chr1	32000000	33000000	1.426978839211691	1	4	0.826086909021742	1.3219	-2.0648409846253903	0.11256135012352858
chr1	33000000	34000000	1.3928758097442198	1	7	0.7701863100976052	2.0	-0.8021676879492716	0.3095620204536501
chr1	34000000	35000000	1.4976627514200551	3	5	0.8521738738434801	0.585	-3.058221679039682	0.044863844376052425
chr1	35000000	36000000	1.1512834440130186	2	9	0.7439613336446597	1.737	-0.8217333307313046	0.30539584581392165
chr1	36000000	37000000	1.6096030524955287	3	3	0.8695651507246428	0.0	-3.8012518333385374	0.02185449462677582
chr1	37000000	38000000	1.6537406206450735	1	5	0.7826086596521756	1.585	-1.2980478709884098	0.2144937403923539
chr1	38000000	39000000	0.6991310398806836	2	4	0.826086909021742	0.737	-2.769454199779738	0.058997307158469015
chr1	39000000	40000000	0.9457475676720436	2	4	0.826086909021742	0.737	-2.7257717802551324	0.06146964175125303
chr1	40000000	41000000	0.5880556924640077	1	1	0.9565215191304853	0.0	-4.917533027633255	0.007264007923264523
chr1	41000000	42000000	0.8572167777379169	1	4	0.826086909021742	1.3219	-2.1657611687728116	0.10286755949218988
chr1	42000000	43000000	1.025570569598023	1	1	0.9565215191304853	0.0	-4.84003737646022	0.007844732116927109
chr1	43000000	44000000	1.674609319919668	2	6	0.7391304064492765	1.2224	-1.1835733904727759	0.23441029952585893
chr1	44000000	45000000	1.4972249996289757	1	6	0.7391304064492765	1.8074	-0.6392027031458616	0.345426791667788
chr1	45000000	46000000	0.4517753319401816	1	3	0.8695651507246428	1.0	-3.02207747301118	0.04643839339554796
chr1	46000000	47000000	0.4358083096422427	1	2	0.9130433732608817	0.585	-3.901041483204488	0.0198200624810102
chr1	47000000	48000000	1.5920174240880414	2	3	0.8695651507246428	0.415	-3.395900154048851	0.03242384098527686
chr1	48000000	49000000	0.3225483883527715	1	0		-1.0		0.0
chr1	49000000	50000000	0.1846815699082271	1	1	0.9565215191304853	0.0	-4.988981432996251	0.006766502573322814
chr1	50000000	51000000	0.7086683922907713	1	3	0.8695651507246428	1.0	-2.97657480319544	0.04849543552672645
chr1	51000000	52000000	0.3927881773166937	1	3	0.8695651507246428	1.0	-3.0325256844830646	0.04597791342476171
chr1	52000000	53000000	0.7583155427358972	2	2	0.9130433732608817	0.0	-4.419706999769065	0.01189457481116512
chr1	53000000	54000000	0.9921792092894316	3	0		-2.0		0.0
chr1	54000000	55000000	1.4274683257734655	2	4	0.826086909021742	0.737	-2.640446078699153	0.06658030759657166
chr1	55000000	56000000	0.8556872536210056	1	4	0.826086909021742	1.3219	-2.166032088628615	0.10284256011973243
chr1	56000000	57000000	0.6281598805705721	1	3	0.9275361607729522	1.0	-3.61439453323972	0.026226853640917612
chr1	57000000	58000000	0.6410176025200869	1	2	0.9130433732608817	0.585	-3.8646933985804868	0.020538668149224382
chr1	58000000	59000000	0.8862698358059431	3	5	0.7826086596521756	0.585	-2.4182443751920673	0.08179200976092948
chr1	59000000	60000000	0.7147691679889543	2	3	0.9275361607729522	0.415	-4.174843920172862	0.015144702548870344
chr1	60000000	61000000	1.4332982527759477	1	2	0.9130433732608817	0.585	-3.724359187991878	0.02356008644625676
chr1	61000000	62000000	0.6125336553525296	2	0		-1.585		0.0
chr1	62000000	63000000	0.587297836670674	1	3	0.8695651507246428	1.0	-2.998072792709821	0.04751301394311305
chr1	63000000	64000000	0.7811731571588165	2	2	0.9130433732608817	0.0	-4.415658301526916	0.011942253699270721
chr1	64000000	65000000	0.8793588914264987	1	2	0.9130433732608817	0.585	-3.82247674641493	0.021405347374241514
chr1	65000000	66000000	0.9856686047581276	1	1	0.9565215191304853	0.0	-4.847105087548371	0.007789913671732274
chr1	66000000	67000000	0.8122859451250859	1	2	0.9130433732608817	0.585	-3.8343571690505467	0.021157896173481863
chr1	67000000	68000000	0.8703850159217752	1	2	0.9130433732608817	0.585	-3.824066261108327	0.021372076875035156
chr1	68000000	69000000	0.6575880529902802	1	3	0.8695651507246428	1.0	-2.9856225050294025	0.048079643117822674
chr1	69000000	70000000	1.2838466603823595	2	5	0.9043477844869585	1.0	-3.2488312659683896	0.03736890687153738
chr1	70000000	71000000	0.7399435694848315	1	3	0.8695651507246428	1.0	-2.9710351282063696	0.048751696531847875
chr1	71000000	72000000	0.7219723104946372	2	1	0.9565215191304853	-0.585	-5.469603014041621	0.004195230186665132
chr1	72000000	73000000	0.8317641369445279	2	3	0.8695651507246428	0.415	-3.530561457293131	0.028455061884652792
chr1	73000000	74000000	0.8598124592147429	1	3	0.8695651507246428	1.0	-2.9498031241066256	0.04974581728763945
