chr	start	end	cnv	num.intra.bin	num.inter.bin	gini	log2ratio	eta	pred
chr1	0	1000000	1.0285701393080613	1	0		-1.0		0.0
chr1	1000000	2000000	1.2196527809375164	4	5	0.9043477844869585	0.263	-3.985598981199262	0.01824234445465584
chr1	2000000	3000000	1.2916133106282803	4	3	0.8695651507246428	-0.3219	-4.174408628633055	0.01515119644087347
chr1	3000000	4000000	1.0222615996755815	2	3	0.9275361607729522	0.415	-4.120378740884716	0.015978892092668156
chr1	4000000	5000000	1.169851393323146	1	5	0.8521738738434801	1.585	-2.132029098636373	0.10602251636852421
chr1	5000000	6000000	0.8586913958628202	1	8	0.728260848627718	2.1699	-0.2785937542503003	0.4307985696050226
chr1	6000000	7000000	0.803972930123237	2	6	0.8115941717874409	1.2224	-2.117235923995282	0.10743283309387507
chr1	7000000	8000000	0.9274671762736872	2	3	0.8695651507246428	0.415	-3.5136098752106317	0.028927459431959696
chr1	8000000	9000000	0.8970311310354706	2	4	0.826086909021742	0.737	-2.734400771353016	0.06097370528593517
chr1	9000000	10000000	1.158833170985008	2	10	0.7478260697565221	1.8745	-0.7266314192029215	0.3259343741249304
chr1	10000000	11000000	1.0406029923704772	3	7	0.6956521510559014	1.0	-1.0471020640372748	0.25978197223245897
chr1	11000000	12000000	1.4708424408684009	1	5	0.8521738738434801	1.585	-2.0787154893265143	0.11118284023534537
chr1	12000000	13000000	2.1358710755163486	4	3	0.956521665797107	-0.3219	-4.960207134341163	0.006962656867730496
chr1	13000000	14000000	0.9266150770554432	1	5	0.7826086596521756	1.585	-1.4268413599187664	0.19359131408370678
chr1	14000000	15000000	0.678279338316397	3	4	0.89130429657609	0.3219	-3.8832170489268654	0.020169321864359054
chr1	15000000	16000000	0.9767735254225948	3	5	0.7826086596521756	0.585	-2.402213737773865	0.08300404361477891
chr1	16000000	17000000	0.9373493432650112	3	3	0.8695651507246428	0.0	-3.9203260446923833	0.019448865723566845
chr1	17000000	18000000	1.279565363111784	3	1	0.9565215191304853	-1.0	-5.7793048556582844	0.003081339259420672
chr1	18000000	19000000	1.6682165756416705	2	3	0.8695651507246428	0.415	-3.3824032350248316	0.03284995623223398
chr1	19000000	20000000	1.0737957231744275	2	5	0.8869564809391324	1.0	-3.098969078044737	0.04314979949653556
chr1	20000000	21000000	0.7191002327675449	1	2	0.9130433732608817	0.585	-3.8508628648259133	0.020818747462121423
chr1	21000000	22000000	1.4236014931308878	2	5	0.7826086596521756	1.0	-1.9146019207710108	0.1284647324487527
chr1	22000000	23000000	0.6846122232757486	1	8	0.8369564976766312	2.1699	-1.4786019898363731	0.1856386733379907
chr1	23000000	24000000	1.2486480104443691	5	6	0.8550724309903395	0.2224	-3.4903984447915857	0.029586662170077545
